id,round,title,texts,areaScope,latitude,longitude,versionsCount,state,total_comments_count,selected,link_plans,num_link_proposals,adj_budget,budgetamount,district
1149,2,Korttelipihan perustamiseen kannustava neuvonta /Court Yard Guidance,"Kerrostaloasukkaille tarkoitettu palvelu neuvoo ja kannustaa viihtyisän yhteispihan perustamisessa. 
Tällä hetkellä monien taloyhtiöiden pihat ovat epäviihtyisiä, aidattuja ja ahtaita paikkoja, joissa on lähinnä roska-astioita ja parkkipaikkoja. Korona-aikana moni kerrostaloasukas on alkanut kaivata vehreämpää ja viihtyisämpää pihaa. 
Verkkoon perustattava maksuton palvelu auttaa asukkaita ja taloyhtiöitä vaihe vaiheelta kehittämään piha-alueita. Se neuvoo, miten keskusteluyhteys korttelin muiden talojen kanssa saadaan alkuun, millaisia vaihtoehtoja pihalle on, miten kaupunkiluontoa voi monipuolistaa ja vesien kulkua hallinnoida. 
Helsingin asukkaiden tarpeisiin räätölöity neuvontatyökalu edellyttää mm. kiinteistöjuridiikan,  maisema-arkkitehtuurin, hortonomian ja asukaspsykologian ja -osallistamisen tuntemusta. Näiden pohjalta laaditaan toimintamalli, josta kukin taloyhtiö ja kortteli voi valita omiin tarpeisiin sopivan tavan toimia.",Helsingin yhteinen,60.168676579179866,24.9409467965726,5.0,accepted,1.0,Not selected,975.0,1.0,60000.0,60000.0,Vironniemi
1149,3,Koirapuisto Hermanniin,Alueella on erittäin paljon koiria eikä koirapuistoa alueelle toiveista huolimatta ole saatu.  Hermanniin pitäisi saada kaiken kokoisille koirille koirapuisto esimerkiksi Hermannin puiston alueelle tai Violanpuistoon. Koirapuisto voisi olla myös väliaikainen. ,Keskinen,60.1949359465506,24.9801234191563,10.0,accepted,4.0,Not selected,2066.0,2.0,150000.0,300000.0,Vallila
115,1,Koulumatkat,"Pienten lasten koulumatka on turvattava etenkin keskustan alueella liikennevaloissa. Voisiko kaupunki ottaa käyttöön ns. liikennevahteja hankalimmille tienylityksille? Tai voisiko liikennevaloja aikatauluttaa olemaan pitempään vihreänä koulumatkojen aikaan? Esimerkiksi. Merihaan lapset ovat aika kovilla ylitettyään Hämeentietä, jossa liikenne on ruuhkaisaa ja vihreät vain hetken päällä. Juosten pitäisi tien ylitys tehdä, jos aikoo ajoissa ylittää tien.",Helsingin yhteinen,,,8.0,rejected,1.0,Not selected,,,,,location_not_specified
1150,1,Johanneksen kenttä vihdoin kuntoon,"Punavuoriseura ehdottaa Johanneksen kentän tekojääradan rakentamisen ”ryntäyttämistä”. Termi lienee tuttu ainakin rakennusvirastossa. Kentän nykyolomuoto herättää apeutta. Enää ei luistella eikä pelata. Tilanne herättää turhautumista. Alueen asukkaat puhuvat pallottelusta rakennusviraston ja liikuntaviraston välillä surullisena esimerkkinä – tietenkin yksittäisenä – epäonnistuneesta hallinnosta. 
Vuosituhannen alussa (sic) eteläiset kaupunginosat tekivät yhteisen aloitteen tekojään saamiseksi Johanneksen kentälle. Punavuori seura juhli hankkeen etenemistä liikuntaviraston vuoden 2011 taloussuunnitelmaan: ”Parhaimmassa tapauksessa Johanneksen kentällä luistellaan talvella 2011-2012.”
Johanneksen kenttä oli pitkään yksi kantakaupungin tärkeimpiä liikunta- ja harrastuspaikkoja. Nykyisin talvet ovat niin lyhyitä ja lauhkeita, ettei luistelu onnistu luonnon kentillä, joten tarvitaan tekojäärata. Palautetaan kenttä ihmisille, pois autot ja rakennusparakit!",Eteläinen,60.17116,24.93266,10.0,accepted,1.0,Not selected,,,,,Kampinmalmi
1150,1,Johanneksen kenttä vihdoin kuntoon,"Punavuoriseura ehdottaa Johanneksen kentän tekojääradan rakentamisen ”ryntäyttämistä”. Termi lienee tuttu ainakin rakennusvirastossa. Kentän nykyolomuoto herättää apeutta. Enää ei luistella eikä pelata. Tilanne herättää turhautumista. Alueen asukkaat puhuvat pallottelusta rakennusviraston ja liikuntaviraston välillä surullisena esimerkkinä – tietenkin yksittäisenä – epäonnistuneesta hallinnosta. 
Vuosituhannen alussa (sic) eteläiset kaupunginosat tekivät yhteisen aloitteen tekojään saamiseksi Johanneksen kentälle. Punavuori seura juhli hankkeen etenemistä liikuntaviraston vuoden 2011 taloussuunnitelmaan: ”Parhaimmassa tapauksessa Johanneksen kentällä luistellaan talvella 2011-2012.”
Johanneksen kenttä oli pitkään yksi kantakaupungin tärkeimpiä liikunta- ja harrastuspaikkoja. Nykyisin talvet ovat niin lyhyitä ja lauhkeita, ettei luistelu onnistu luonnon kentillä, joten tarvitaan tekojäärata. Palautetaan kenttä ihmisille, pois autot ja rakennusparakit!",Eteläinen,60.17116,24.93266,10.0,accepted,1.0,Not selected,,,,,Kampinmalmi
1150,2,Torikorttelit kuntoon,"Hei,
Torikorttelit eivät ole valmiit. Ne saataisin kansainväliseen kuntoon seuraavilla toimilla:
1. Siirretään ratikkakiskot pois Katariinankadulta. Kiskot estävät kadulla kaiken toiminnan
    ja ovat vaaralliset liian ahtaassa tilassa. Näen lähes päivittäin vaaratilanteita. Olen myös
    estänyt monen lapsen allejäämisen kun ovat juosseet Kaupunginmuseosta ulos
   
    Näkisin siellä kuhisevaa toimintaa kauppojen pöytineen ja terasseineen jne. kuten missä tahansa
    eurooppalaisessa kaupungissa

2. Katetaan sekä Katariinan- että Sofiankatu, jotta kaupallinen ja sosiaalinen elämä voisi jatkua
     Ympäri vuoden ja kaikilla säillä

Näin yksinkertasilla toimilla saataisiin Senaatintori ja Kauppatori nivottua yhdeksi toimivaksi alueeksi.
Sellaiseksi alueeksi jota turistit Helsingistä etsivät eivätkä löydä!
Katujen kattaminen rohkaisisi myös sisäpihojen kattamiseen, jolloin toimintaa saataisiin rikastettua
vielä tehokkaammin!",Eteläinen,60.168194822028624,24.95194222888852,5.0,rejected,1.0,Not selected,,,,,Vironniemi
1150,3,Uimapaikka Sompasaareen,"Sompasaari tarvitsee turvallisen uimapaikan, joka mahdollistaa myös avantouinnin. ",Keskinen,,,5.0,accepted,1.0,Not selected,2094.0,2.0,50000.0,100000.0,location_not_specified
1151,1,Pihlajamäen pulkkamäen kunnostus,"Pihlajamäen pulkkamäki (Jengipolku 8) on isolla säteellä alueen paras pulkkamäki: rinne on korkea ja alamäki on pitkä ja turvallinen. Heti ensilumen sadettua mäki täyttyy pulkkailijoista. Mäkeä hyödyntävät myös läheiset ala-asteen koulut.

Pulkkamäen vieressä on nuorisopuiston kahvilarakennus, jota on käytetty mm. kaikille avoimissa laskiaisriehoissa. 

Pulkkamäki on kuitenkin töyssyinen, joten se tulisi tasoittaa mukavampien laskujen takaamiseksi.

Mäki on tällä hetkellä luonnontilassa. Niin se voi olla monttujen täytön jälkeenkin: mäessä kasvavat horsmat ja vaapukanvarret on helppo talven tullen polkea lakoon ja mäki on hetkessä laskuvalmis. Mäessä lasketaan omalla vastuulla, ja isoja vahinkoja siinä on vaikea sattua kun vaan otetaan muut laskijat huomioon.

Mäenlasku on lapsille ikimuistoinen kokemus ja hyvää liikuntaa koko perheelle raittiissa ilmassa. Se ei vaadi kalliita välineitä. Hyvä pulkkamäki mahdollistaa hauskojen yhteisten talvitapahtumien järjestämisen.",Koillinen,60.23579,24.99757,10.0,rejected,2.0,Not selected,,,,,Latokartano
1151,3,Koirapuisto Lauttasaaren Pajalahden puistoon (ns. Shellin puisto),"Pajalahden puisto, ns. Shellin puisto, Lauttasaaressa on monen koiranomistajan vakiopaikka ulkoilla koirien kanssa. Puisto sijoittuu keskelle Lauttasaarta ja on näin helpommin saavutettavissa kuin esim. Ruukinlahden puisto. Saarella on väestömäärään nähden paljon koiria. Shellin puistoon olisi hyvä saada koirapuisto, missä koirat voisivat temmeltää vapaasti ja jossa olisi myös tilaa esim. heitellä palloa/frisbeetä, kouluttaa koiraa myös vapaana, sekä vahvistaa koiraihmisten yhteisöllisyyttä.",Eteläinen,60.1559989,24.882799,8.0,rejected,0.0,Not selected,,,,,Lauttasaari
1152,1,KESÄVESI JA SÄHKÖT LAMMASSAAREEN,"Ehdotan kesäveden ja sähkön tuomista Vanhankaupunginlahden Lammassaareen. Saaren virkistyskäyttö on lisääntynyt huomattavasti ja kysyntää kahvila/ravintolapalvelulle on.  Vesi ja sähköt mahdollistaisivat ravintolapalvelut Pohjolan Pirtillä, Lepolassa tai Canalassa.",Koillinen,63.69325,22.76207,6.0,rejected,0.0,Not selected,,,,,location_not_specified
1152,3,Koripallokori Vattuniemen ala-asteen pihalle,"Lauttasaaren Vattuniemen ala-asteen piha on varsin kolkko ja virikkeetön. Jotta lapset ja nuoret voisivat purkaa energiaa ja saada oikean suuntaisia virikkeitä paitsi koulun välituntien aikana, mutta myös vapaa-ajalla käyttäessään, olisi Vattuniemen ala-asteen pihalle vihdoin saatava edes yksi koripallokori heittelyä ja pihapelejä varten. Koulun piha sallii kyllä korin asentamisen, vaikka tila onkin rajattu. Esimerkkinä pienen koulupihan hyödyntämisestä ottaa esim. Kaisaniemen ala-asteelta.",Eteläinen,60.15344,24.885227,5.0,accepted,0.0,Not selected,1922.0,4.0,25000.0,100000.0,Lauttasaari
1153,1,"Pihliksessä,  Yhdessä ja Lähellä! ","Pihlis on hyvä ""kylä"" elää ja täällä tehdään paljon yhteistyötä!
 Yhdessä voidaan  pohtia, miten asiat olisivat vieläkin paremmin. Kaivataanko hyvinvointia ylläpitäviä LÄHI-palveluita ?  Tarvitsetko liikuntaa, jolla tuetaan itsenäistä selviytymistä   ja kehonhallintaa? Kaipaatko neuvoa jos oma tai läheisen  hyvinvointi huolettaa? 
Etenkin ikä-ihmisten  palveluiden tulisi olla  helposti saavutettavissa.   Lähelle on helpompi mennä ja osallistumisen kynnys  on matalampi. On mukavaa tutustua lähellä asuviin ihmisiin yhteisen, hyvinvointia lisäävän tekemisen kautta.   Tuttuus luo myös turvallisuutta eikä olla yksin. 
Ehdotan  hanketta, jossa alueen toimijat ja asukkaat yhdessä kartoittavat tarpeita ja olemassaolevia resursseja hyvinvoinnin tukemiseksi.   Tavoittena on  palveluiden tuominen  lähelle asukkaita. Voidaan luoda ja  kehittää alueellisen  hyvinvoinnin toimintamalli hankesuunnitelman mukaisesti  arvioiden  ja kehittäen. Yhteistyöllä  ja osaamista jakamalla kaikki voittavat!",Koillinen,60.23721,25.01311,129.0,accepted,1.0,Selected,140.0,2.0,25000.0,50000.0,Latokartano
1153,3,Musiikinluokka kaupunkilaisten käyttöön,"Rakennuta musiikinluokka viikin nuorisotalon lähialueelle. Anna nuorten varata vuoroja yksin, ystäviensä tai bändinsä kanssa päästä musiikinluokkaan soittamaan tai harjoittelemaan soittoa. Musiikinluokassa kuuluisi olla kaikki yleiset soittimet ja muuta tärkeää musiikin soitolle ja harjoittelemiselle, kuten nuotti paperia.",Koillinen,60.23389,25.0343647,5.0,accepted,0.0,Not selected,1734.0,1.0,300000.0,300000.0,Latokartano
1154,1,Uimahalli Herttoniemeen,Uimahallia kaivattaisiin kovasti Herttoniemen alueella. ,Kaakkoinen,60.17116,24.93266,8.0,rejected,2.0,Not selected,,,,,Kampinmalmi
1154,2,Yleinen wc Kalasatamanpuistoon,"Kalasatamanpuisto tarvitsee pikaisesti yleisen wc:n.
Puisto on suosittu picnic- ja ajanviettopaikka.
Nyt ainoa mahdollisuus tarpeille on puiston istutukset.",Keskinen,60.184113,24.976025,20.0,accepted,3.0,Selected,1018.0,16.0,12500.0,200000.0,Kallio
1154,2,Yleinen wc Kalasatamanpuistoon,"Kalasatamanpuisto tarvitsee pikaisesti yleisen wc:n.
Puisto on suosittu picnic- ja ajanviettopaikka.
Nyt ainoa mahdollisuus tarpeille on puiston istutukset.",Keskinen,60.184113,24.976025,20.0,accepted,3.0,Not selected,940.0,1.0,150000.0,150000.0,Kallio
1154,3,Sisselenpuistoon niitty,Sisselenpuiston kumpuileva nurmialue muutetaan luonnon niityksi ihmisille iloksi katsella ja pörriäisille paratiisiksi. ,Itäinen,60.191349826271605,25.037499407358425,6.0,accepted,0.0,Not selected,1883.0,3.0,66666.66666666667,200000.0,Herttoniemi
1155,1,Tietoa Mellunmäen asukkaille,"Hankitaan Mellunmäkeen sähköisiä ilmoitustauluja joihin alueen toimijat sekä kaupunki voivat välittää ajankohtaisia tiedotteita sekä muuta tärkeää tietoa.

Tietojen käsittely tauluihin voisi tapahtua Stadiluotsin kautta siten että alueen toimijat tiedottavat hänelle mitä tapahtuu ja tiedot tulevat kaikkiin tauluihin yhdellä käskyllä

Ehdotamme taulujen paikoiksi metroaseman kumpaakin ovea, kaikkia alueen kauppoja, leikkipuistoa ja asukastiloja",Helsingin yhteinen,60.23758,25.11181,10.0,accepted,0.0,Not selected,151.0,5.0,43400.0,217000.0,Mellunkylä
1155,2,oulynkylä,"haluan oulynkylankentälle hyvä tekojää tälle talvell
ja hyvä kunustus ja hyvätalo jossa on lämmin ja voi mennä wcn ja vaihtaa lustimet



                   Kiitos",Helsingin yhteinen,60.22270689817183,24.96636868562026,19.0,accepted,2.0,Selected,1018.0,16.0,12500.0,200000.0,Vanhakaupunki
1155,3,Lisää puita Roban kävelykadulle,Ison Roobertinkadun kävelykadun Fredrikinkadun puoleiselta osuudelta on muutamassa vuodessa kuollut suurin osa istutetuista katupuista. Kuolleiden ja poistettujen puiden tilalle istutetaan uudet katupuut (tilanne syyskuussa 2023: 6 kpl). Puulajit voivat olla suunnitelman mukaisia tai kaupunkiympäristössä kestävämpiä esim. kapeakasvuisia lehmuksia. Samassa yhteydessä tutkitaan ja kunnostetaan puiden kasvualustat sekä korjataan tai uusitaan puunsuojat.,Eteläinen,60.1641705,24.9435732,7.0,rejected,1.0,Not selected,,,,,Ullanlinna
1156,1,Hyljenaario,"Kaivopuiston länsipuolelle mereen rakennetaan hyljenaario, johon vapautetaan Korkeasaaren hylkeet. Annetaan niille runsaasti tilaa maisemasta ja luotoja elämiseen. Ruokinta-alueelle rakennetaan vedenalainen putki, jossa hylkeiden elämää voidaan seurata. ",Eteläinen,60.60657,21.44602,8.0,rejected,0.0,Not selected,,,,,location_not_specified
1156,2,Asukastila Lassilaan ja turvallisuuden edistämistä yhteisöllisyyden lisäämisen keinoin ,"Lassilasta puuttuu asukkaille osoitettu yhteisöllinen tila, jossa voisi kokoontua, viettää aikaa ja tutustua naapureihin. 
Yleistä turvallisuudentunnetta lisäisi yhteisöllisyyden edistämisen lisäksi se, että palkattaisiin esim alueelle yhteisökoordinaattori tekemään projektiluontoista työtä mm. asukastilaan ja alueen turvallisuutta valvomaan ""kaupunginosavahdiksi"".",Läntinen,60.232120271594,24.8839473724365,3.0,accepted,0.0,Not selected,760.0,1.0,365000.0,365000.0,Haaga
1156,3,Pyöräily/kävely baanan jatko,"-Pyöräily/kävely-baanan jatkaminen Postipuistosta Käpylän asemalle.
-Roskisten lisääminen Postipuistoon ja pyöräily/ kävely baanan varrelle
-Bussilinja Veturitietä pitkin keskustaan",Keskinen,60.217533,24.922134,8.0,rejected,0.0,Not selected,,,,,Pasila
1157,1,Nuorten olohuone,"Nuorille paikka jossa voi harrastaa ja oleskella. Siellä olisi käsityö paja jossa voi tehdä metalli ja puutöitä sekä ommella. Ohjaajilla käsityö taidot; esim. Korupaja tai savipaja.
Tiloissa voisi myös olla ohjattua liikuntaa myös tytöille esim yogaa ja pilatesta tai balettia. Ne jotka haluavat oppia leipomaan ja ovat kiinnostuneita siellä voisi olla
nuorten pitämä kahvila. Auki koulun jälkeen esim. 13-21 ja viikonloppuisin.
Nuoria voi käyttää myös ohjaajina ja järjestykseen pitäjinä. Heille annetaan vastuuta niin he kokevat paikan omaksi.  Monet nuoret eivät pidä jo olemassa olevasta nuorisotalosta. Paikassa pitää olla järjestys joten siellä ei älä hengata häiriköitä.
On paljon nuoria joilla ei ole varaa ja kykyä harrastaa. Koulu ei tarjoa tarpeeksi käden taitoja ja liikuntaa.",Itäinen,60.20784,25.15339,9.0,accepted,0.0,Not selected,280.0,4.0,25000.0,100000.0,Vuosaari
1157,1,Nuorten olohuone,"Nuorille paikka jossa voi harrastaa ja oleskella. Siellä olisi käsityö paja jossa voi tehdä metalli ja puutöitä sekä ommella. Ohjaajilla käsityö taidot; esim. Korupaja tai savipaja.
Tiloissa voisi myös olla ohjattua liikuntaa myös tytöille esim yogaa ja pilatesta tai balettia. Ne jotka haluavat oppia leipomaan ja ovat kiinnostuneita siellä voisi olla
nuorten pitämä kahvila. Auki koulun jälkeen esim. 13-21 ja viikonloppuisin.
Nuoria voi käyttää myös ohjaajina ja järjestykseen pitäjinä. Heille annetaan vastuuta niin he kokevat paikan omaksi.  Monet nuoret eivät pidä jo olemassa olevasta nuorisotalosta. Paikassa pitää olla järjestys joten siellä ei älä hengata häiriköitä.
On paljon nuoria joilla ei ole varaa ja kykyä harrastaa. Koulu ei tarjoa tarpeeksi käden taitoja ja liikuntaa.",Itäinen,60.20784,25.15339,9.0,accepted,0.0,Not selected,59.0,4.0,50000.0,200000.0,Vuosaari
1157,1,Nuorten olohuone,"Nuorille paikka jossa voi harrastaa ja oleskella. Siellä olisi käsityö paja jossa voi tehdä metalli ja puutöitä sekä ommella. Ohjaajilla käsityö taidot; esim. Korupaja tai savipaja.
Tiloissa voisi myös olla ohjattua liikuntaa myös tytöille esim yogaa ja pilatesta tai balettia. Ne jotka haluavat oppia leipomaan ja ovat kiinnostuneita siellä voisi olla
nuorten pitämä kahvila. Auki koulun jälkeen esim. 13-21 ja viikonloppuisin.
Nuoria voi käyttää myös ohjaajina ja järjestykseen pitäjinä. Heille annetaan vastuuta niin he kokevat paikan omaksi.  Monet nuoret eivät pidä jo olemassa olevasta nuorisotalosta. Paikassa pitää olla järjestys joten siellä ei älä hengata häiriköitä.
On paljon nuoria joilla ei ole varaa ja kykyä harrastaa. Koulu ei tarjoa tarpeeksi käden taitoja ja liikuntaa.",Itäinen,60.20784,25.15339,9.0,accepted,0.0,Selected,248.0,5.0,7000.0,35000.0,Vuosaari
1157,2,Oulunkyläntien hiekkakentän kunnostus,"Koskelan ala-asteen koulun oppilaskunta äänesti luokkien ideoiden joukosta koulun yhteiseksi ideaksi Oulunkyläntien hiekkakentän kunnostuksen. Tähän ideaan sisältyisi ensisijaisesti huoltorakennuksen rakentaminen ja mahdollisuuksien mukaan esimerkiksi tekonurmen ja tekojään rakentamisen. Oppilaat kaipaisivat lämmitettyä pukukoppia, jossa vaihtaa luistimia ja tarvittaessa pääsisi myös vessaan. Lisäksi kentän ympäristön hyödyntäminen liikuntakäyttöön ja temppuilemiseen olisi hienoa. Tästä ideasta olisi hyötyä alueen asukkaille, sillä Koskelan alueelta puuttuu oma liikuntapuisto. Esimerkiksi koko Koskelan koulu ja päiväkoti Herttua käyttävät kenttää liikuntatunneilla ja vapaa-ajallaan. Oppilaat pohtivat asiaa huomioiden myös vallitsevan koronatilanteen ja näin ollen urheilukenttä toisi iloa turvallisesti kaikille!",Keskinen,60.22296,24.96628,5.0,accepted,1.0,Not selected,868.0,1.0,200000.0,200000.0,Vanhakaupunki
1157,3,Vaskipellon koirapuisto,"Vaskipellon koirapuiston uudistaminen ja nykyaikaistaminen. Puistosta puuttuu aidattu poistumisalue mikä on nykyään uudemmissa puistoissa. Puisto kaipaa kohennusta. Se on suosittu koirapuisto, jossa on hyvän kokoiset aitaukset sekä isolle että pienille koirille. Parannusta kaipaa etenkin puistojen maapohja. Keväällä sulamisvedet jäävät seisomaan isoiksi lammikoiksi ja puistoa ei voi käyttää. Uudistuksessa tulee säilyttää puiston nykyinen koko.",Koillinen,60.274425060119995,25.016314160249355,10.0,accepted,3.0,Not selected,1737.0,1.0,250000.0,250000.0,Suutarila
1158,1,Johanneksen kenttä vihdoin kuntoon,"Punavuoriseura ehdottaa Johanneksen kentän tekojääradan rakentamisen ”ryntäyttämistä”. Termi lienee tuttu ainakin rakennusvirastossa. Kentän nykyolomuoto herättää apeutta. Enää ei luistella eikä pelata. Tilanne herättää turhautumista. Alueen asukkaat puhuvat pallottelusta rakennusviraston ja liikuntaviraston välillä surullisena esimerkkinä – tietenkin yksittäisenä – epäonnistuneesta hallinnosta. 
Vuosituhannen alussa (sic) eteläiset kaupunginosat tekivät yhteisen aloitteen tekojään saamiseksi Johanneksen kentälle. Punavuori seura juhli hankkeen etenemistä liikuntaviraston vuoden 2011 taloussuunnitelmaan: ”Parhaimmassa tapauksessa Johanneksen kentällä luistellaan talvella 2011-2012.
Johanneksen kenttä oli pitkään yksi kantakaupungin tärkeimpiä liikunta- ja harrastuspaikkoja. Nykyisin talvet ovat niin lyhyitä ja lauhkeita, ettei luistelu onnistu luonnon kentillä, joten tarvitaan tekojäärata. Palautetaan kenttä ihmisille, pois autot ja rakennusparakit!",Eteläinen,60.17116,24.93266,9.0,accepted,1.0,Not selected,,,,,Kampinmalmi
